id;pred;true;latency_ms;cpu_percent;mem_percent;accuracy_cumulative;timestamp;mode;profile;;Lat media;CPU % media;Mem % media
;normal;normal;109,1711521;1,3;0,643634796;0,37931477;1758303033;ml;cloud;;;;
;normal;normal;134,8748207;1,7;0,643730164;0,379394406;1758303034;ml;cloud;;;;
;stage 2 failure;normal;121,4306355;1,3;0,643920898;0,379345734;1758303035;ml;cloud;;;;
;normal;suspect;129,9669743;1,6;0,644111633;0,379297075;1758303036;ml;cloud;;;;
;normal;suspect;120,2881336;1,2;0,644302368;0,379248429;1758303037;ml;cloud;;;;
;normal;early;135,7848644;1,5;0,644493103;0,379199795;1758303038;ml;cloud;;;;
;stage 2 failure;early;103,6469936;1,4;0,644683838;0,379151173;1758303039;ml;cloud;;;;
;normal;normal;112,1790409;1;0,644874573;0,379230769;1758303040;ml;cloud;;;;
;normal;normal;122,3700047;1,7;0,645065308;0,379310345;1758303041;ml;cloud;;;;
;normal;normal;135,5690956;1,5;0,645256042;0,3793899;1758303042;ml;cloud;;;;
;stage 2 failure;normal;95,60275078;1,1;0,645446777;0,379341279;1758303043;ml;cloud;;;;
;normal;rolling element failure;98,34694862;1,3;0,645637512;0,37929267;1758303044;ml;cloud;;;;
;normal;normal;124,2198944;2;0,645923615;0,379372197;1758303045;ml;cloud;;;;
;normal;normal;98,74105453;1,7;0,646114349;0,379451704;1758303046;ml;cloud;;;;
;stage 2 failure;normal;118,7381744;2,1;0,646305084;0,3794031;1758303047;ml;cloud;;;;
;normal;normal;97,59998322;1,8;0,646495819;0,379482582;1758303048;ml;cloud;;;;
;normal;normal;123,0578423;1,6;0,646591187;0,379562044;1758303049;ml;cloud;;;;
;normal;normal;121,3481426;2,1;0,646781921;0,379641485;1758303050;ml;cloud;;;;
;stage 2 failure;normal;130,9502125;1,3;0,646972656;0,379592882;1758303051;ml;cloud;;;;
;normal;suspect;108,8712215;1,5;0,647258759;0,379544291;1758303052;ml;cloud;;;;
;normal;suspect;123,5489845;1,6;0,647449493;0,379495712;1758303053;ml;cloud;;;;
;normal;normal;118,9188957;1,8;0,647640228;0,379575122;1758303054;ml;cloud;;;;
;imminent failure;suspect;133,0881119;1,5;0,647830963;0,379526552;1758303055;ml;cloud;;;;
;imminent failure;stage 2 failure;118,0801392;1,3;0,648069382;0,379477994;1758303056;ml;cloud;;;;
;normal;normal;110,2499962;1,7;0,648260117;0,379557375;1758303057;ml;cloud;;;;
;normal;normal;133,7230206;1,3;0,648546219;0,379636736;1758303058;ml;cloud;;;;
;stage 2 failure;normal;128,6001205;1;0,648736954;0,379588183;1758303059;ml;cloud;;;;
;normal;normal;122,2510338;2,4;0,649023056;0,379667519;1758303060;ml;cloud;;;;
;normal;normal;103,0030251;2;0,649213791;0,379746835;1758303061;ml;cloud;;;;
;normal;normal;125,9820461;1,6;0,649404526;0,379826131;1758303062;ml;cloud;;;;
;stage 2 failure;normal;98,81401062;1,5;0,649595261;0,379777579;1758303063;ml;cloud;;;;
;normal;normal;130,4056644;1,5;0,650072098;0,379856851;1758303064;ml;cloud;;;;
;normal;normal;103,4691334;1,4;0,650262833;0,379936102;1758303065;ml;cloud;;;;
;normal;normal;120,541811;1,5;0,650453568;0,380015334;1758303066;ml;cloud;;;;
;stage 2 failure;normal;112,7331257;1,7;0,650548935;0,379966782;1758303067;ml;cloud;;;;
;normal;suspect;112,3719215;1,5;0,65073967;0,379918242;1758303068;ml;cloud;;;;
;normal;suspect;119,5430756;1,5;0,651025772;0,379869715;1758303069;ml;cloud;;;;
;normal;normal;104,2311192;1,6;0,651216507;0,379948914;1758303070;ml;cloud;;;;
;stage 2 failure;normal;105,1199436;1,4;0,651407242;0,379900396;1758303071;ml;cloud;;;;
;normal;rolling element failure;108,6530685;1,7;0,651597977;0,37985189;1758303072;ml;cloud;;;;
;normal;suspect;101,3772488;1,3;0,651788712;0,379803396;1758303073;ml;cloud;;;;
;normal;normal;115,4952049;1,3;0,651979446;0,379882563;1758303074;ml;cloud;;;;
;stage 2 failure;normal;105,2229404;2;0,652265549;0,379834078;1758303075;ml;cloud;;;;
;inner race failure;rolling element failure;110,2147102;1,3;0,652503967;0,379785605;1758303076;ml;cloud;;;;
;normal;normal;110,3591919;1,8;0,652742386;0,379864744;1758303077;ml;cloud;;;;
;normal;normal;113,8191223;1,4;0,652837753;0,379943863;1758303078;ml;cloud;;;;
;stage 2 failure;normal;116,7509556;1,6;0,652933121;0,379895395;1758303079;ml;cloud;;;;
;normal;normal;115,1909828;1,4;0,653123856;0,37997449;1758303080;ml;cloud;;;;
;normal;suspect;121,3309765;2;0,653409958;0,37992603;1758303081;ml;cloud;;;;
;normal;early;124,3112087;1,5;0,653648376;0,379877582;1758303082;ml;cloud;;;;
;stage 2 failure;early;110,888958;1,4;0,653839111;0,379829147;1758303083;ml;cloud;;;;
;normal;normal;112,9369736;1,9;0,654029846;0,37990821;1758303084;ml;cloud;;;;
;normal;normal;103,4412384;2,1;0,654220581;0,379987253;1758303085;ml;cloud;;;;
;normal;normal;105,0179005;1,5;0,654506683;0,380066276;1758303087;ml;cloud;;;;
;stage 2 failure;normal;117,467165;1,4;0,654697418;0,380017841;1758303088;ml;cloud;;;;
;normal;suspect;109,6940041;1,2;0,654888153;0,379969419;1758303089;ml;cloud;;;;
;normal;suspect;114,6192551;1;0,655078888;0,379921009;1758303090;ml;cloud;;;;
;normal;normal;119,3418503;2;0,655412674;0,38;1758303091;ml;cloud;;;;
;stage 2 failure;normal;119,9212074;2;0,655603409;0,379951599;1758303092;ml;cloud;;;;
;stage 2 failure;rolling element failure;104,3188572;1,5;0,655794144;0,379903209;1758303093;ml;cloud;;;;
;normal;normal;105,1228046;1,4;0,655889511;0,379982172;1758303094;ml;cloud;;;;
;normal;normal;104,2201519;1,3;0,656080246;0,380061115;1758303095;ml;cloud;;;;
;stage 2 failure;normal;123,2457161;1,6;0,656270981;0,380012731;1758303096;ml;cloud;;;;
;normal;suspect;94,36202049;1,5;0,656461716;0,379964358;1758303097;ml;cloud;;;;
;normal;normal;107,9859734;1,3;0,656652451;0,380043274;1758303098;ml;cloud;;;;
;normal;normal;124,6562004;1,1;0,656843185;0,380122168;1758303099;ml;cloud;;;;
;stage 2 failure;normal;104,6290398;1,6;0,65703392;0,380073801;1758303100;ml;cloud;;;;
;normal;normal;112,0712757;1,4;0,657224655;0,380152672;1758303101;ml;cloud;;;;
;normal;suspect;113,5351658;1,9;0,65741539;0,380104312;1758303102;ml;cloud;;;;
;normal;normal;124,0811348;1,4;0,657606125;0,38018316;1758303103;ml;cloud;;;;
;imminent failure;suspect;109,3990803;1,4;0,65779686;0,380134809;1758303104;ml;cloud;;;;
;imminent failure;stage 2 failure;109,7340584;1,3;0,657987595;0,38008647;1758303105;ml;cloud;;;;
;normal;suspect;118,8621521;2,2;0,658273697;0,380038144;1758303106;ml;cloud;;;;
;normal;early;111,4141941;2;0,658464432;0,37998983;1758303107;ml;cloud;;;;
;stage 2 failure;early;107,2189808;1,4;0,65870285;0,379941528;1758303108;ml;cloud;;;;
;normal;normal;106,5490246;1,5;0,658798218;0,380020336;1758303109;ml;cloud;;;;
;normal;normal;100,9161472;1,6;0,658988953;0,380099123;1758303110;ml;cloud;;;;
;normal;normal;118,2010174;1,3;0,660085678;0,380177891;1758303111;ml;cloud;;;;
;stage 2 failure;normal;133,3670616;1,6;0,660276413;0,38012959;1758303112;ml;cloud;;;;
;normal;normal;110,7370853;1,3;0,660467148;0,380208333;1758303113;ml;cloud;;;;
;normal;suspect;103,0569077;1,6;0,660657883;0,380160041;1758303114;ml;cloud;;;;
;normal;normal;108,8001728;1,4;0,660848618;0,38023876;1758303115;ml;cloud;;;;
;stage 2 failure;normal;94,49791908;1,3;0,661039352;0,380190476;1758303116;ml;cloud;;;;
;normal;rolling element failure;109,5731258;1,6;0,661230087;0,380142204;1758303117;ml;cloud;;;;
;normal;normal;125,3907681;1,1;0,661420822;0,380220896;1758303118;ml;cloud;;;;
;normal;normal;110,4931831;1,9;0,661611557;0,380299568;1758303119;ml;cloud;;;;
;stage 2 failure;normal;97,39112854;2,1;0,661897659;0,380251301;1758303120;ml;cloud;;;;
;normal;normal;108,3338261;1;0,662088394;0,380329949;1758303121;ml;cloud;;;;
;normal;suspect;116,440773;2,5;0,662279129;0,38028169;1758303122;ml;cloud;;;;
;normal;normal;101,2778282;1,4;0,662517548;0,380360315;1758303123;ml;cloud;;;;
;stage 2 failure;normal;125,8807182;1,5;0,662612915;0,380312064;1758303124;ml;cloud;;;;
;imminent failure;rolling element failure;123,3537197;1,9;0,66280365;0,380263825;1758303125;ml;cloud;;;;
;normal;suspect;133,1140995;1,6;0,662994385;0,380215599;1758303126;ml;cloud;;;;
;normal;normal;124,6430874;1,3;0,66318512;0,380294192;1758303127;ml;cloud;;;;
;stage 2 failure;normal;128,714323;1,5;0,663375854;0,380245974;1758303128;ml;cloud;;;;
;stage 2 failure;rolling element failure;111,7486954;1,6;0,663566589;0,380197769;1758303129;ml;cloud;;;;
;normal;suspect;123,7988472;1,8;0,663757324;0,380149575;1758303130;ml;cloud;;;;
;normal;normal;106,951952;1,4;0,663948059;0,380228137;1758303131;ml;cloud;;;;
;stage 2 failure;normal;106,5542698;1,5;0,664138794;0,380179952;1758303132;ml;cloud;;;;
;imminent failure;rolling element failure;101,7110348;1;0,664329529;0,380131779;1758303133;ml;cloud;;;;
;normal;normal;100,5818844;1,4;0,664520264;0,380210313;1758303134;ml;cloud;;;;
;normal;normal;116,6787148;1,8;0,664901733;0,380288827;1758303135;ml;cloud;;;;
;stage 2 failure;normal;93,28722954;1;0,665092468;0,380240659;1758303136;ml;cloud;;;;
;normal;suspect;109,7378731;2;0,665283203;0,380192503;1758303137;ml;cloud;;;;
;normal;normal;119,8599339;1,4;0,665378571;0,380270989;1758303138;ml;cloud;;;;
;normal;normal;138,0462646;1,5;0,665569305;0,380349456;1758303139;ml;cloud;;;;
;stage 2 failure;normal;111,7398739;1,3;0,66576004;0,380301304;1758303140;ml;cloud;;;;
;normal;normal;109,9469662;1,1;0,665950775;0,380379747;1758303141;ml;cloud;;;;
;normal;suspect;134,8879337;2,2;0,66614151;0,380331604;1758303142;ml;cloud;;;;
;normal;early;110,5661392;1,6;0,666809082;0,380283473;1758303143;ml;cloud;;;;
;stage 2 failure;early;121,5689182;1,2;0,666999817;0,380235354;1758303144;ml;cloud;;;;
;normal;normal;117,0778275;1,5;0,667190552;0,380313765;1758303145;ml;cloud;;;;
;normal;normal;114,2950058;2,1;0,667381287;0,380392157;1758303146;ml;cloud;;;;
;normal;normal;119,1358566;1,5;0,667572021;0,380470529;1758303147;ml;cloud;;;;
;stage 2 failure;normal;104,7308445;1,4;0,667762756;0,380422411;1758303148;ml;cloud;;;;
;normal;normal;112,5280857;1;0,667953491;0,380500759;1758303149;ml;cloud;;;;
;normal;normal;117,3980236;1,7;0,668239594;0,380579087;1758303150;ml;cloud;;;;
;normal;normal;115,4000759;1,6;0,668430328;0,380657396;1758303152;ml;cloud;;;;
;stage 2 failure;normal;117,0499325;2,8;0,669288635;0,380609278;1758303153;ml;cloud;;;;
;normal;suspect;127,4311543;2,1;0,669384003;0,380561173;1758303154;ml;cloud;;;;
;normal;suspect;98,97494316;1,6;0,669574738;0,38051308;1758303155;ml;cloud;;;;
;normal;suspect;128,7939548;1,5;0,669765472;0,380464999;1758303156;ml;cloud;;;;
;imminent failure;suspect;126,2197495;1,6;0,669956207;0,38041693;1758303157;ml;cloud;;;;
;imminent failure;stage 2 failure;118,0119514;1,4;0,670146942;0,380368873;1758303158;ml;cloud;;;;
;normal;suspect;130,450964;1,6;0,670337677;0,380320829;1758303159;ml;cloud;;;;
;normal;early;97,56803513;1,8;0,670528412;0,380272796;1758303160;ml;cloud;;;;
;stage 2 failure;early;93,84894371;1,4;0,671005249;0,380224776;1758303161;ml;cloud;;;;
;normal;early;116,8808937;1,1;0,671291351;0,380176768;1758303162;ml;cloud;;;;
;normal;normal;118,6130047;1,9;0,671482086;0,380255018;1758303163;ml;cloud;;;;
;normal;normal;105,2598953;1,5;0,671672821;0,380333249;1758303164;ml;cloud;;;;
;stage 2 failure;normal;100,8839607;1,3;0,671863556;0,380285245;1758303165;ml;cloud;;;;
;normal;suspect;120,0778484;2;0,672149658;0,380237254;1758303166;ml;cloud;;;;
;normal;suspect;99,17402267;1,8;0,672340393;0,380189274;1758303167;ml;cloud;;;;
;normal;normal;128,0059814;1,6;0,672531128;0,380267474;1758303168;ml;cloud;;;;
;stage 2 failure;normal;116,3897514;1,5;0,672626495;0,380219503;1758303169;ml;cloud;;;;
;inner race failure;rolling element failure;92,16380119;1,6;0,672721863;0,380171544;1758303170;ml;cloud;;;;
;normal;suspect;133,4891319;1,6;0,673007965;0,380123597;1758303171;ml;cloud;;;;
;normal;normal;113,0049229;1,6;0,6731987;0,380201765;1758303172;ml;cloud;;;;
;imminent failure;suspect;99,55716133;1,6;0,673389435;0,380153827;1758303173;ml;cloud;;;;
;imminent failure;stage 2 failure;135,6620789;1,5;0,67358017;0,3801059;1758303174;ml;cloud;;;;
;normal;suspect;120,7492352;1,7;0,673770905;0,380057986;1758303175;ml;cloud;;;;
;normal;normal;135,256052;1,6;0,673961639;0,380136123;1758303176;ml;cloud;;;;
;stage 2 failure;normal;122,3709583;1,4;0,674152374;0,380088217;1758303177;ml;cloud;;;;
;imminent failure;rolling element failure;117,2058582;1;0,674343109;0,380040323;1758303178;ml;cloud;;;;
;normal;normal;123,7211227;1,5;0,674533844;0,380118433;1758303179;ml;cloud;;;;
;normal;normal;121,7341423;1,9;0,674819946;0,380196523;1758303180;ml;cloud;;;;
;stage 2 failure;normal;94,93780136;1,5;0,675010681;0,380148633;1758303181;ml;cloud;;;;
;normal;normal;104,5577526;2;0,67615509;0,3802267;1758303182;ml;cloud;;;;
;normal;suspect;110,8419895;1,7;0,676393509;0,380178819;1758303183;ml;cloud;;;;
;normal;normal;129,8360825;1,4;0,676774979;0,380256862;1758303184;ml;cloud;;;;
;imminent failure;suspect;108,1500053;1,4;0,676965714;0,380208989;1758303185;ml;cloud;;;;
;imminent failure;stage 2 failure;102,9613018;1,6;0,677156448;0,380161128;1758303186;ml;cloud;;;;
;normal;normal;114,4399643;1,7;0,677347183;0,380239144;1758303187;ml;cloud;;;;
;normal;normal;122,3108768;2;0,677537918;0,380317141;1758303188;ml;cloud;;;;
;stage 2 failure;normal;95,85595131;1,3;0,677728653;0,380269284;1758303189;ml;cloud;;;;
;normal;normal;108,7238789;1,3;0,677967072;0,380347257;1758303190;ml;cloud;;;;
;normal;suspect;94,59590912;1,4;0,678157806;0,380299409;1758303191;ml;cloud;;;;
;normal;early;123,1060028;1,5;0,678348541;0,380251572;1758303192;ml;cloud;;;;
;stage 2 failure;early;121,0148335;1,2;0,678539276;0,380203748;1758303193;ml;cloud;;;;
;normal;normal;107,6569557;1,1;0,678777695;0,38028169;1758303194;ml;cloud;;;;
;normal;normal;107,6009274;1,9;0,679063797;0,380359613;1758303195;ml;cloud;;;;
;normal;normal;138,1020546;1,8;0,679254532;0,380437516;1758303196;ml;cloud;;;;
;stage 2 failure;normal;119,2550659;1,8;0,679445267;0,380389692;1758303197;ml;cloud;;;;
;normal;normal;119,6858883;1,4;0,679636002;0,380467572;1758303198;ml;cloud;;;;
;normal;early;132,8680515;2;0,679731369;0,380419756;1758303199;ml;cloud;;;;
;normal;early;114,6490574;1,7;0,679922104;0,380371953;1758303200;ml;cloud;;;;
;normal;early;117,4588203;1,4;0,680112839;0,380324161;1758303201;ml;cloud;;;;
;normal;early;130,395174;1,4;0,680303574;0,380276382;1758303202;ml;cloud;;;;
;normal;suspect;111,9492054;2,1;0,680494308;0,380228614;1758303203;ml;cloud;;;;
;normal;suspect;100,8620262;1,5;0,680685043;0,380180859;1758303204;ml;cloud;;;;
;stage 2 failure;suspect;111,2439632;1,7;0,680875778;0,380133116;1758303205;ml;cloud;;;;
;imminent failure;stage 2 failure;110,8551025;1,7;0,681066513;0,380085384;1758303206;ml;cloud;;;;
;normal;normal;113,9788628;1;0,681257248;0,380163214;1758303207;ml;cloud;;;;
;normal;normal;108,5927486;1,4;0,681447983;0,380241024;1758303208;ml;cloud;;;;
;stage 2 failure;normal;109,7230911;1;0,681638718;0,380193297;1758303209;ml;cloud;;;;
;normal;suspect;114,7909164;1,6;0,68192482;0,380145582;1758303210;ml;cloud;;;;
;normal;suspect;96,59600258;1,4;0,682115555;0,380097879;1758303211;ml;cloud;;;;
;normal;normal;101,3607979;2,2;0,68230629;0,380175659;1758303212;ml;cloud;;;;
;stage 2 failure;normal;117,9080009;1,2;0,682401657;0,380127964;1758303213;ml;cloud;;;;
;normal;normal;132,4689388;1,6;0,683259964;0,38020572;1758303215;ml;cloud;;;;
;normal;imminent failure;126,226902;1,3;0,683450699;0,380158033;1758303216;ml;cloud;;;;
;normal;suspect;108,1428528;1,7;0,683832169;0,380110359;1758303217;ml;cloud;;;;
;imminent failure;suspect;105,7100296;1,9;0,684022903;0,380062696;1758303218;ml;cloud;;;;
;imminent failure;stage 2 failure;98,19698334;1,7;0,684213638;0,380015045;1758303219;ml;cloud;;;;
;normal;normal;136,6126537;1,6;0,684452057;0,380092767;1758303220;ml;cloud;;;;
;normal;normal;113,3439541;1,7;0,684642792;0,380170469;1758303221;ml;cloud;;;;
;stage 2 failure;normal;120,5558777;1,9;0,684833527;0,380122822;1758303222;ml;cloud;;;;
;normal;suspect;111,8729115;1,3;0,685071945;0,380075188;1758303223;ml;cloud;;;;
;normal;suspect;101,5110016;1,9;0,68526268;0,380027565;1758303224;ml;cloud;;;;
;normal;early;103,6498547;1,1;0,685453415;0,379979955;1758303225;ml;cloud;;;;
;stage 2 failure;early;96,79913521;2,1;0,685739517;0,379932356;1758303226;ml;cloud;;;;
;normal;normal;118,076086;1,7;0,68602562;0,38001002;1758303227;ml;cloud;;;;
;normal;normal;128,054142;1,3;0,686216354;0,380087664;1758303228;ml;cloud;;;;
;normal;normal;121,6390133;1,5;0,686311722;0,380165289;1758303229;ml;cloud;;;;
;stage 2 failure;normal;112,3809814;1,4;0,686502457;0,380117691;1758303230;ml;cloud;;;;
;normal;normal;113,3401394;1,6;0,686693192;0,380195293;1758303231;ml;cloud;;;;
;normal;normal;125,2419949;1,7;0,686883926;0,380272875;1758303232;ml;cloud;;;;
;normal;normal;112,4808788;2;0,687074661;0,380350438;1758303233;ml;cloud;;;;
;stage 2 failure;normal;130,2011013;1,3;0,687265396;0,380302841;1758303234;ml;cloud;;;;
;normal;suspect;117,5129414;1,3;0,687456131;0,380255255;1758303235;ml;cloud;;;;
;normal;suspect;109,1892719;1,3;0,687646866;0,380207682;1758303236;ml;cloud;;;;
;normal;normal;129,5490265;1,3;0,687837601;0,380285214;1758303237;ml;cloud;;;;
;stage 2 failure;normal;111,0918522;1,2;0,688028336;0,380237649;1758303238;ml;cloud;;;;
;stage 2 failure;rolling element failure;96,53997421;1;0,68821907;0,380190095;1758303239;ml;cloud;;;;
;normal;suspect;128,1752586;2,2;0,688648224;0,380142553;1758303240;ml;cloud;;;;
;normal;normal;116,9538498;1,6;0,688838959;0,380220055;1758303241;ml;cloud;;;;
;stage 2 failure;suspect;125,8900166;1,6;0,689029694;0,380172522;1758303242;ml;cloud;;;;
;stage 2 failure;stage 2 failure;94,0747261;1,5;0,689220428;0,38025;1758303243;ml;cloud;;;;
;normal;suspect;123,5120296;2,2;0,689315796;0,380202475;1758303244;ml;cloud;;;;
;normal;normal;96,23217583;1,6;0,689506531;0,38027993;1758303245;ml;cloud;;;;
;stage 2 failure;normal;106,3637733;1,5;0,689697266;0,380232413;1758303246;ml;cloud;;;;
;normal;rolling element failure;108,2212925;1,5;0,689888;0,380184908;1758303247;ml;cloud;;;;
;normal;normal;120,0208664;1,6;0,690078735;0,380262336;1758303248;ml;cloud;;;;
;normal;normal;128,4029484;1,8;0,69026947;0,380339745;1758303249;ml;cloud;;;;
;stage 2 failure;normal;129,6539307;1,4;0,690364838;0,380292244;1758303250;ml;cloud;;;;
;normal;suspect;112,0157242;1,3;0,69065094;0,380244755;1758303251;ml;cloud;;;;
;normal;suspect;100,0268459;1,8;0,690841675;0,380197278;1758303252;ml;cloud;;;;
;normal;early;119,354248;1,6;0,69103241;0,380149813;1758303253;ml;cloud;;;;
;stage 2 failure;early;129,335165;1,3;0,691223145;0,380102359;1758303254;ml;cloud;;;;
;normal;normal;119,2550659;2,2;0,691556931;0,38017973;1758303255;ml;cloud;;;;
;normal;normal;122,5090027;1,5;0,691747665;0,380257082;1758303256;ml;cloud;;;;
;normal;normal;130,1679611;2,1;0,6919384;0,380334415;1758303257;ml;cloud;;;;
;stage 2 failure;normal;100,3322601;1,6;0,692129135;0,380286962;1758303258;ml;cloud;;;;
;normal;suspect;106,2390804;1,6;0,692272186;0,380239521;1758303259;ml;cloud;;;;
;normal;suspect;109,3440056;1,6;0,692462921;0,380192092;1758303260;ml;cloud;;;;
;normal;early;98,82187843;1,3;0,692653656;0,380144674;1758303261;ml;cloud;;;;
;stage 2 failure;early;102,2219658;1,2;0,692844391;0,380097269;1758303262;ml;cloud;;;;
;normal;normal;118,3419228;1,5;0,693035126;0,380174564;1758303263;ml;cloud;;;;
;normal;normal;139,0771866;2;0,693321228;0,380251839;1758303264;ml;cloud;;;;
;normal;normal;141,1349773;3,2;0,693511963;0,380329095;1758303265;ml;cloud;;;;
;stage 2 failure;normal;128,5629272;1,6;0,693702698;0,38028169;1758303266;ml;cloud;;;;
;normal;normal;134,7119808;1,4;0,693893433;0,380358923;1758303267;ml;cloud;;;;
;normal;normal;135,4980469;1,1;0,694084167;0,380436137;1758303268;ml;cloud;;;;
;normal;normal;115,1900291;1,4;0,694274902;0,380513332;1758303269;ml;cloud;;;;
;stage 2 failure;normal;118,0438995;1,9;0,694561005;0,380465927;1758303270;ml;cloud;;;;
;normal;suspect;139,8258209;1,9;0,69475174;0,380418535;1758303271;ml;cloud;;;;
;normal;suspect;130,1538944;2,3;0,694942474;0,380371155;1758303272;ml;cloud;;;;
;normal;suspect;123,9340305;1,4;0,695037842;0,380323786;1758303273;ml;cloud;;;;
;imminent failure;suspect;136,1658573;1,8;0,695228577;0,380276429;1758303275;ml;cloud;;;;
;imminent failure;stage 2 failure;105,4589748;1,6;0,695419312;0,380229084;1758303276;ml;cloud;;;;
;normal;early;132,0500374;1,3;0,695610046;0,38018175;1758303277;ml;cloud;;;;
;normal;early;107,9189777;1,3;0,695800781;0,380134429;1758303278;ml;cloud;;;;
;normal;early;109,3649864;1,8;0,695991516;0,380087119;1758303279;ml;cloud;;;;
;normal;early;122,658968;1,4;0,696182251;0,380039821;1758303280;ml;cloud;;;;
;normal;normal;137,2029781;1,8;0,696372986;0,380116959;1758303281;ml;cloud;;;;
;normal;normal;132,5998306;2,2;0,696563721;0,380194078;1758303282;ml;cloud;;;;
;stage 2 failure;normal;107,681036;1;0,696754456;0,380146784;1758303283;ml;cloud;;;;
;normal;normal;122,9572296;1,1;0,69694519;0,380223881;1758303284;ml;cloud;;;;
;normal;suspect;112,9789352;1,5;0,697135925;0,380176595;1758303285;ml;cloud;;;;
;normal;early;121,3197708;2,1;0,697422028;0,380129321;1758303286;ml;cloud;;;;
;stage 2 failure;early;125,9179115;1,9;0,697612762;0,380082059;1758303287;ml;cloud;;;;
;normal;early;129,8320293;2,4;0,697803497;0,380034809;1758303288;ml;cloud;;;;
;normal;imminent failure;100,787878;1,7;0,697994232;0,37998757;1758303289;ml;cloud;;;;
;normal;suspect;109,9069118;1,6;0,698184967;0,379940343;1758303290;ml;cloud;;;;
;imminent failure;suspect;140,7051086;1,5;0,698375702;0,379893128;1758303291;ml;cloud;;;;
;stage 2 failure;stage 2 failure;102,7297974;1,7;0,69861412;0,379970179;1758303292;ml;cloud;;;;
;normal;suspect;109,7450256;1,7;0,698852539;0,379922972;1758303293;ml;cloud;;;;
;normal;normal;106,1918736;1,6;0,699043274;0,38;1758303294;ml;cloud;;;;
;stage 2 failure;normal;129,0080547;1,4;0,699234009;0,379952801;1758303295;ml;cloud;;;;
;normal;normal;142,30299;1,9;0,699424744;0,380029806;1758303296;ml;cloud;;;;
;normal;early;117,5761223;2,1;0,699615479;0,379982615;1758303297;ml;cloud;;;;
;normal;early;109,9970341;1,2;0,699806213;0,379935436;1758303298;ml;cloud;;;;
;normal;early;125,1561642;1,2;0,699996948;0,379888268;1758303299;ml;cloud;;;;
;normal;early;131,291151;1,9;0,700283051;0,379841112;1758303300;ml;cloud;;;;
;normal;suspect;133,0332756;1,5;0,700473785;0,379793968;1758303301;ml;cloud;;;;
;normal;normal;116,2471771;2,2;0,70066452;0,379870936;1758303302;ml;cloud;;;;
;inner race failure;suspect;111,0196114;1,7;0,700855255;0,379823799;1758303303;ml;cloud;;;;
;imminent failure;stage 2 failure;124,227047;1,2;0,701236725;0,379776675;1758303304;ml;cloud;;;;
;normal;normal;116,2290573;2,3;0,70142746;0,379853616;1758303305;ml;cloud;;;;
;normal;normal;110,0740433;2;0,701618195;0,379930538;1758303306;ml;cloud;;;;
;stage 2 failure;normal;98,16980362;1,2;0,701808929;0,379883418;1758303307;ml;cloud;;;;
;normal;suspect;110,3930473;1,6;0,701904297;0,37983631;1758303308;ml;cloud;;;;
;normal;suspect;128,7631989;1,7;0,702095032;0,379789213;1758303309;ml;cloud;;;;
;normal;early;116,8959141;1,7;0,702285767;0,379742127;1758303310;ml;cloud;;;;
;stage 2 failure;early;118,1769371;1,5;0,702476501;0,379695054;1758303311;ml;cloud;;;;
;normal;normal;94,37680244;1,6;0,702762604;0,379771939;1758303312;ml;cloud;;;;
;normal;suspect;96,72093391;1,6;0,702953339;0,379724873;1758303313;ml;cloud;;;;
;normal;normal;127,9029846;1,4;0,703144073;0,379801735;1758303314;ml;cloud;;;;
;stage 2 failure;normal;118,240118;1,8;0,703430176;0,379754677;1758303315;ml;cloud;;;;
;normal;normal;134,8237991;1,6;0,703620911;0,379831516;1758303316;ml;cloud;;;;
;normal;imminent failure;90,75188637;1,8;0,703811646;0,379784467;1758303317;ml;cloud;;;;
;normal;suspect;102,3039818;1,7;0,70400238;0,379737429;1758303318;ml;cloud;;;;
;imminent failure;suspect;108,8418961;1,5;0,704097748;0,379690402;1758303319;ml;cloud;;;;
;imminent failure;stage 2 failure;93,2738781;1,3;0,704288483;0,379643388;1758303320;ml;cloud;;;;
;imminent failure;suspect;103,7359238;1,6;0,704479218;0,379596385;1758303321;ml;cloud;;;;
;normal;early;122,5132942;1,4;0,704669952;0,379549393;1758303322;ml;cloud;;;;
;stage 2 failure;early;113,4431362;1,8;0,704860687;0,379502414;1758303323;ml;cloud;;;;
;normal;early;133,6429119;2,1;0,705051422;0,379455446;1758303324;ml;cloud;;;;
;normal;normal;139,1599178;2,8;0,705242157;0,379532236;1758303326;ml;cloud;;;;
;normal;normal;105,4320335;1,8;0,705432892;0,379609008;1758303327;ml;cloud;;;;
;stage 2 failure;normal;97,16677666;1,3;0,705623627;0,379562044;1758303328;ml;cloud;;;;
;normal;suspect;121,0432053;1,2;0,705862045;0,379515092;1758303329;ml;cloud;;;;
;normal;suspect;98,24824333;1,3;0,70605278;0,379468151;1758303330;ml;cloud;;;;
;normal;normal;140,8088207;2,1;0,706338882;0,379544892;1758303331;ml;cloud;;;;
;stage 2 failure;normal;114,7758961;1,7;0,706529617;0,37949796;1758303332;ml;cloud;;;;
;imminent failure;rolling element failure;106,7121029;1,9;0,706720352;0,379451039;1758303333;ml;cloud;;;;
;normal;suspect;138,3581161;2,1;0,70681572;0,379404129;1758303334;ml;cloud;;;;
;normal;normal;110,7649803;1,7;0,707006454;0,379480841;1758303335;ml;cloud;;;;
