id;pred;true;latency_ms;cpu_percent;mem_percent;accuracy_cumulative;timestamp;mode;profile;;;lat;cpu;mem
;rolling element failure;rolling element failure;27,35805511;1,9;0,817871094;0,658499698;1758290689;dl;rpi3;;;;;
;suspect;suspect;31,88991547;2,2;0,817871094;0,658551338;1758290690;dl;rpi3;;;;;
;normal;normal;23,74482155;1,5;0,817871094;0,658602963;1758290691;dl;rpi3;;;;;
;normal;normal;25,73609352;1,6;0,817871094;0,658654573;1758290692;dl;rpi3;;;;;
;rolling element failure;rolling element failure;24,82104301;1,7;0,817871094;0,658706167;1758290693;dl;rpi3;;;;;
;suspect;normal;43,78819466;2,7;0,817871094;0,658606619;1758290694;dl;rpi3;;;;;
;normal;normal;22,76992798;1,6;0,818061829;0,658658205;1758290695;dl;rpi3;;;;;
;normal;normal;38,13672066;2,5;0,818157196;0,658709775;1758290696;dl;rpi3;;;;;
;rolling element failure;suspect;25,27213097;2,1;0,818157196;0,658610272;1758290697;dl;rpi3;;;;;
;suspect;normal;30,71784973;2,4;0,818252563;0,658510799;1758290698;dl;rpi3;;;;;
;normal;normal;20,74694633;1,6;0,81911087;0,658562368;1758290699;dl;rpi3;;;;;
;normal;normal;31,27408028;2,3;0,817728043;0,658613921;1758290700;dl;rpi3;;;;;
;normal;normal;22,96590805;1,6;0,817728043;0,658665459;1758290701;dl;rpi3;;;;;
;suspect;suspect;26,05080605;1,7;0,817728043;0,658716981;1758290702;dl;rpi3;;;;;
;normal;normal;23,36406708;2;0,817728043;0,658768488;1758290703;dl;rpi3;;;;;
;normal;suspect;24,1689682;1,6;0,817728043;0,658669081;1758290704;dl;rpi3;;;;;
;stage 2 failure;stage 2 failure;26,02601051;1,8;0,817728043;0,658720579;1758290705;dl;rpi3;;;;;
;suspect;suspect;26,27801895;1,6;0,81782341;0,658772062;1758290706;dl;rpi3;;;;;
;normal;early;24,14107323;1,5;0,818395615;0,6586727;1758290707;dl;rpi3;;;;;
;normal;early;24,33276176;1,4;0,818395615;0,658573368;1758290708;dl;rpi3;;;;;
;rolling element failure;normal;20,66612244;1,5;0,818395615;0,658474065;1758290709;dl;rpi3;;;;;
;suspect;suspect;30,62701225;3;0,818586349;0,658525554;1758290710;dl;rpi3;;;;;
;normal;normal;22,85504341;1,4;0,820207596;0,658577027;1758290711;dl;rpi3;;;;;
;normal;suspect;26,46708488;2,3;0,821399689;0,658477769;1758290712;dl;rpi3;;;;;
;stage 2 failure;stage 2 failure;42,27304459;2;0,790691376;0,658529234;1758290713;dl;rpi3;;;;;
;suspect;normal;42,62208939;2,5;0,792455673;0,658430014;1758290714;dl;rpi3;;;;;
;normal;normal;25,44879913;1,6;0,792789459;0,65848147;1758290715;dl;rpi3;;;;;
;normal;normal;24,23119545;1,8;0,796222687;0,658532912;1758290716;dl;rpi3;;;;;
;stage 2 failure;normal;24,82700348;1,7;0,79627037;0,658433735;1758290717;dl;rpi3;;;;;
;suspect;normal;23,60916138;2,3;0,803375244;0,658334588;1758290718;dl;rpi3;;;;;
;normal;normal;25,67791939;1,7;0,803375244;0,658386028;1758290719;dl;rpi3;;;;;
;normal;normal;24,20091629;1,8;0,805807114;0,658437453;1758290720;dl;rpi3;;;;;
;normal;normal;23,23889732;1,6;0,805807114;0,658488862;1758290721;dl;rpi3;;;;;
;suspect;imminent failure;24,36709404;1,4;0,80742836;0,658389767;1758290722;dl;rpi3;;;;;
;normal;suspect;23,64683151;1,8;0,80742836;0,658290701;1758290723;dl;rpi3;;;;;
;suspect;suspect;22,95660973;1,7;0,812482834;0,658342109;1758290725;dl;rpi3;;;;;
;rolling element failure;stage 2 failure;26,04699135;2,4;0,812673569;0,658243081;1758290726;dl;rpi3;;;;;
;suspect;suspect;25,95210075;1,6;0,813627243;0,65829448;1758290727;dl;rpi3;;;;;
;normal;normal;29,71863747;2,8;0,814342499;0,658345865;1758290728;dl;rpi3;;;;;
;normal;normal;23,62203598;1,7;0,819778442;0,658397233;1758290729;dl;rpi3;;;;;
;normal;normal;23,38314056;1,5;0,820541382;0,658448587;1758290730;dl;rpi3;;;;;
;suspect;normal;39,07704353;2,1;0,821495056;0,658349617;1758290731;dl;rpi3;;;;;
;normal;normal;25,41804314;1,6;0,822591782;0,658400962;1758290732;dl;rpi3;;;;;
;normal;normal;31,97312355;2,3;0,823545456;0,658452292;1758290733;dl;rpi3;;;;;
;normal;normal;23,82612228;2,1;0,823640823;0,658503606;1758290734;dl;rpi3;;;;;
;suspect;normal;43,89834404;2,4;0,823640823;0,658404687;1758290735;dl;rpi3;;;;;
;normal;normal;25,05373955;1,7;0,823688507;0,658455993;1758290736;dl;rpi3;;;;;
;normal;normal;26,54528618;1,6;0,823783875;0,658507283;1758290737;dl;rpi3;;;;;
;normal;suspect;26,22008324;1,7;0,825357437;0,658408408;1758290738;dl;rpi3;;;;;
;suspect;suspect;22,28212357;2,3;0,825357437;0,658459691;1758290739;dl;rpi3;;;;;
;normal;early;22,06897736;1,7;0,825357437;0,658360853;1758290740;dl;rpi3;;;;;
;normal;early;28,18155289;2,6;0,826883316;0,658262044;1758290741;dl;rpi3;;;;;
;normal;early;25,8769989;2,1;0,824451447;0,658163265;1758290742;dl;rpi3;;;;;
;suspect;suspect;27,0383358;1,7;0,824928284;0,658214554;1758290743;dl;rpi3;;;;;
;normal;suspect;24,66011047;1,8;0,824832916;0,658115812;1758290744;dl;rpi3;;;;;
;normal;suspect;23,3399868;1,5;0,824832916;0,658017099;1758290745;dl;rpi3;;;;;
;rolling element failure;stage 2 failure;40,2340889;2,4;0,825786591;0,657918416;1758290746;dl;rpi3;;;;;
;normal;suspect;19,71673965;1,7;0,825834274;0,657819763;1758290747;dl;rpi3;;;;;
;early;early;21,95191383;1,5;0,825834274;0,657871064;1758290748;dl;rpi3;;;;;
;early;early;26,65710449;2,1;0,825834274;0,65792235;1758290749;dl;rpi3;;;;;
;early;early;30,76004982;2,4;0,825834274;0,657973621;1758290750;dl;rpi3;;;;;
;suspect;normal;22,00508118;1,6;0,825834274;0,657875019;1758290751;dl;rpi3;;;;;
;normal;normal;24,05285835;1,5;0,825834274;0,657926281;1758290752;dl;rpi3;;;;;
;normal;normal;25,32982826;1,5;0,825834274;0,657977528;1758290753;dl;rpi3;;;;;
;normal;normal;23,0038166;1,5;0,825834274;0,65802876;1758290754;dl;rpi3;;;;;
;suspect;suspect;31,04877472;2,7;0,812005997;0,658079976;1758290755;dl;rpi3;;;;;
;normal;early;37,32728958;2,4;0,807142258;0,657981432;1758290756;dl;rpi3;;;;;
;normal;early;29,37984467;2,4;0,807285309;0,657882917;1758290757;dl;rpi3;;;;;
;rolling element failure;normal;21,44789696;1,5;0,809574127;0,657784431;1758290758;dl;rpi3;;;;;
;suspect;suspect;26,11613274;2,6;0,811719894;0,657835653;1758290759;dl;rpi3;;;;;
;normal;normal;30,52163124;2;0,811910629;0,65788686;1758290760;dl;rpi3;;;;;
;normal;suspect;26,74722672;1,9;0,813627243;0,657788418;1758290761;dl;rpi3;;;;;
;rolling element failure;stage 2 failure;46,18287086;2,3;0,813627243;0,657690006;1758290762;dl;rpi3;;;;;
;suspect;normal;42,2770977;2,5;0,813627243;0,657591623;1758290764;dl;rpi3;;;;;
;normal;normal;24,23715591;1,5;0,815105438;0,657642836;1758290765;dl;rpi3;;;;;
;normal;normal;24,11580086;1,5;0,815820694;0,657694033;1758290766;dl;rpi3;;;;;
;normal;normal;24,3268013;1,5;0,815820694;0,657745215;1758290767;dl;rpi3;;;;;
;suspect;suspect;25,27999878;1,5;0,818157196;0,657796382;1758290768;dl;rpi3;;;;;
;normal;normal;23,84281158;1,9;0,819540024;0,657847534;1758290769;dl;rpi3;;;;;
;normal;normal;24,72496033;1,6;0,820875168;0,65789867;1758290770;dl;rpi3;;;;;
;rolling element failure;rolling element failure;27,8608799;2,5;0,822496414;0,657949791;1758290771;dl;rpi3;;;;;
;suspect;suspect;26,71003342;1,6;0,822591782;0,658000896;1758290772;dl;rpi3;;;;;
;normal;normal;21,94285393;2,4;0,822591782;0,658051987;1758290773;dl;rpi3;;;;;
;normal;normal;27,55308151;1,6;0,823068619;0,658103062;1758290774;dl;rpi3;;;;;
;rolling element failure;rolling element failure;23,16713333;1,6;0,824117661;0,658154122;1758290775;dl;rpi3;;;;;
;suspect;normal;26,08299255;1,6;0,824117661;0,658055846;1758290776;dl;rpi3;;;;;
;normal;normal;26,58462524;1,7;0,824117661;0,658106898;1758290777;dl;rpi3;;;;;
;normal;normal;27,81605721;1,9;0,824117661;0,658157934;1758290778;dl;rpi3;;;;;
;normal;normal;24,6899128;1,7;0,824689865;0,658208955;1758290779;dl;rpi3;;;;;
;suspect;suspect;22,78280258;2;0,824737549;0,658259961;1758290780;dl;rpi3;;;;;
;normal;early;30,80892563;1,7;0,826215744;0,658161743;1758290781;dl;rpi3;;;;;
;normal;early;26,16715431;1,6;0,826215744;0,658063554;1758290782;dl;rpi3;;;;;
;normal;normal;25,56800842;1,5;0,826215744;0,658114558;1758290783;dl;rpi3;;;;;
;suspect;normal;22,98903465;1,5;0,826978683;0,658016406;1758290784;dl;rpi3;;;;;
;normal;normal;26,61299706;1,5;0,826978683;0,658067402;1758290785;dl;rpi3;;;;;
;normal;normal;31,61787987;2,2;0,827074051;0,658118384;1758290786;dl;rpi3;;;;;
;early;suspect;43,42508316;2,5;0,806093216;0,658020274;1758290787;dl;rpi3;;;;;
;suspect;suspect;23,37813377;1,6;0,783872604;0,658071248;1758290788;dl;rpi3;;;;;
;normal;suspect;24,74999428;1,7;0,787734985;0,657973174;1758290789;dl;rpi3;;;;;
;suspect;suspect;26,59988403;2;0,787878036;0,658024139;1758290790;dl;rpi3;;;;;
;rolling element failure;stage 2 failure;29,01673317;2;0,790166855;0,657926103;1758290791;dl;rpi3;;;;;
;normal;early;34,12508965;2,2;0,794887543;0,657828095;1758290792;dl;rpi3;;;;;
;early;early;25,10309219;2;0,796175003;0,657879059;1758290793;dl;rpi3;;;;;
;early;early;26,23414993;1,6;0,798130035;0,657930007;1758290794;dl;rpi3;;;;;
;early;early;24,11007881;1,5;0,798130035;0,657980941;1758290795;dl;rpi3;;;;;
;suspect;normal;26,54385567;1,6;0,801086426;0,657882983;1758290796;dl;rpi3;;;;;
;normal;normal;29,28519249;1,7;0,809907913;0,657933909;1758290797;dl;rpi3;;;;;
;normal;normal;24,3909359;1,5;0,809907913;0,657984819;1758290798;dl;rpi3;;;;;
;normal;suspect;27,34494209;1,6;0,811243057;0,657886905;1758290799;dl;rpi3;;;;;
;suspect;normal;29,80613708;2,7;0,811958313;0,657789019;1758290800;dl;rpi3;;;;;
;normal;normal;28,42879295;1,7;0,812005997;0,657839929;1758290801;dl;rpi3;;;;;
;normal;normal;26,51286125;2,1;0,812101364;0,657890823;1758290802;dl;rpi3;;;;;
;normal;normal;22,94802666;1,5;0,812292099;0,657941701;1758290803;dl;rpi3;;;;;
;suspect;suspect;25,6588459;1,6;0,812196732;0,657992565;1758290804;dl;rpi3;;;;;
;normal;normal;23,98395538;1,8;0,813627243;0,658043414;1758290805;dl;rpi3;;;;;
;normal;suspect;24,93095398;1,6;0,813770294;0,657945592;1758290806;dl;rpi3;;;;;
;rolling element failure;stage 2 failure;24,60312843;1,7;0,813770294;0,6578478;1758290807;dl;rpi3;;;;;
;suspect;normal;23,7030983;1,6;0,813770294;0,657750037;1758290808;dl;rpi3;;;;;
;normal;normal;25,11310577;1,9;0,813770294;0,657800892;1758290810;dl;rpi3;;;;;
;normal;normal;25,98500252;1,9;0,813770294;0,657851731;1758290811;dl;rpi3;;;;;
;rolling element failure;suspect;24,30891991;1,5;0,814819336;0,657754011;1758290812;dl;rpi3;;;;;
;suspect;normal;25,30789375;1,5;0,816249847;0,65765632;1758290813;dl;rpi3;;;;;
;normal;normal;22,64904976;1,4;0,816249847;0,657707158;1758290814;dl;rpi3;;;;;
;normal;normal;24,96886253;1,5;0,817012787;0,657757981;1758290815;dl;rpi3;;;;;
;normal;normal;29,7088623;2,2;0,817108154;0,657808789;1758290816;dl;rpi3;;;;;
;suspect;suspect;22,21298218;1,6;0,818586349;0,657859581;1758290817;dl;rpi3;;;;;
;normal;early;27,81391144;2,1;0,817394257;0,657761947;1758290818;dl;rpi3;;;;;
;normal;early;26,01909637;1,7;0,814533234;0,657664342;1758290819;dl;rpi3;;;;;
;normal;normal;25,33602715;1,6;0,814628601;0,657715134;1758290820;dl;rpi3;;;;;
;suspect;suspect;26,48615837;2,8;0,814628601;0,65776591;1758290821;dl;rpi3;;;;;
;normal;normal;29,77776527;1,9;0,814628601;0,657816672;1758290822;dl;rpi3;;;;;
;normal;normal;23,05483818;1,8;0,814628601;0,657867418;1758290823;dl;rpi3;;;;;
;rolling element failure;rolling element failure;24,340868;1,9;0,814628601;0,657918149;1758290824;dl;rpi3;;;;;
;suspect;normal;23,62799644;2;0,814628601;0,657820608;1758290825;dl;rpi3;;;;;
;normal;normal;25,88915825;1,6;0,815439224;0,657871331;1758290826;dl;rpi3;;;;;
;normal;normal;24,78694916;1,5;0,815629959;0,657922039;1758290827;dl;rpi3;;;;;
;normal;suspect;23,12088013;1,4;0,816202164;0,657824541;1758290828;dl;rpi3;;;;;
;suspect;suspect;23,86307716;1,5;0,817346573;0,657875241;1758290829;dl;rpi3;;;;;
;normal;normal;26,19504929;1,5;0,817537308;0,657925926;1758290830;dl;rpi3;;;;;
;normal;normal;27,75502205;2,1;0,817632675;0,657976596;1758290831;dl;rpi3;;;;;
;rolling element failure;rolling element failure;25,91300011;2,1;0,817728043;0,658027251;1758290832;dl;rpi3;;;;;
;suspect;normal;24,66678619;1,5;0,81577301;0,657929809;1758290833;dl;rpi3;;;;;
;normal;normal;29,03175354;2;0,806093216;0,657980456;1758290834;dl;rpi3;;;;;
;normal;normal;24,33371544;1,7;0,799274445;0,658031088;1758290835;dl;rpi3;;;;;
;normal;normal;24,37496185;1,6;0,800418854;0,658081705;1758290836;dl;rpi3;;;;;
;suspect;normal;26,55792236;1,6;0,802230835;0,657984313;1758290837;dl;rpi3;;;;;
;normal;normal;39,16692734;2,4;0,802564621;0,658034922;1758290838;dl;rpi3;;;;;
;normal;normal;27,65583992;2,1;0,803422928;0,658085516;1758290839;dl;rpi3;;;;;
;suspect;normal;23,89883995;2;0,803422928;0,657988166;1758290840;dl;rpi3;;;;;
;suspect;normal;25,45905113;2,1;0,804185867;0,657890845;1758290841;dl;rpi3;;;;;
;normal;normal;29,00886536;1,6;0,808334351;0,657941437;1758290842;dl;rpi3;;;;;
;normal;normal;23,35596085;1,5;0,808572769;0,657992015;1758290843;dl;rpi3;;;;;
;rolling element failure;suspect;26,0412693;2;0,810670853;0,657894737;1758290844;dl;rpi3;;;;;
;suspect;normal;29,41584587;2,6;0,795602798;0,657797487;1758290845;dl;rpi3;;;;;
;normal;normal;24,77908134;1,8;0,79741478;0,657848064;1758290846;dl;rpi3;;;;;
;normal;normal;29,96206284;2,3;0,79741478;0,657898626;1758290847;dl;rpi3;;;;;
;normal;suspect;26,17812157;1,5;0,79741478;0,657801418;1758290848;dl;rpi3;;;;;
;suspect;suspect;24,26695824;1,6;0,803565979;0,657851972;1758290849;dl;rpi3;;;;;
;normal;early;25,08211136;2;0,803661346;0,657754801;1758290850;dl;rpi3;;;;;
;normal;early;25,3508091;1,9;0,805902481;0,657657658;1758290851;dl;rpi3;;;;;
;normal;normal;24,76477623;2,1;0,80742836;0,65770821;1758290852;dl;rpi3;;;;;
;suspect;normal;20,95222473;1,5;0,807523727;0,657611103;1758290853;dl;rpi3;;;;;
;normal;normal;24,59478378;1,7;0,807571411;0,657661647;1758290854;dl;rpi3;;;;;
;normal;normal;23,66781235;2;0,807571411;0,657712177;1758290856;dl;rpi3;;;;;
;normal;normal;26,98302269;1,6;0,811481476;0,657762692;1758290857;dl;rpi3;;;;;
;suspect;normal;27,3270607;1,6;0,817918777;0,657665634;1758290858;dl;rpi3;;;;;
;normal;normal;23,77414703;1,5;0,819349289;0,65771614;1758290859;dl;rpi3;;;;;
;normal;normal;30,16090393;1,7;0,823402405;0,657766632;1758290860;dl;rpi3;;;;;
;rolling element failure;rolling element failure;30,90405464;2,2;0,823545456;0,657817109;1758290861;dl;rpi3;;;;;
;suspect;normal;28,87392044;2,1;0,82359314;0,6577201;1758290862;dl;rpi3;;;;;
;normal;normal;29,91104126;2,2;0,823688507;0,657770569;1758290863;dl;rpi3;;;;;
;normal;normal;30,46178818;1,7;0,813579559;0,657821023;1758290864;dl;rpi3;;;;;
;normal;normal;25,36201477;1,7;0,813579559;0,657871462;1758290865;dl;rpi3;;;;;
;suspect;normal;26,16214752;2,3;0,813770294;0,657774503;1758290866;dl;rpi3;;;;;
;normal;normal;47,58405685;2,2;0,813770294;0,657824934;1758290867;dl;rpi3;;;;;
;normal;normal;24,50704575;1,8;0,815200806;0,65787535;1758290868;dl;rpi3;;;;;
;normal;normal;35,23421288;2,3;0,815200806;0,657925751;1758290869;dl;rpi3;;;;;
;suspect;normal;47,95503616;3,1;0,815200806;0,657828841;1758290870;dl;rpi3;;;;;
;normal;normal;42,88578033;2,6;0,815868378;0,657879234;1758290871;dl;rpi3;;;;;
;normal;normal;29,22773361;1,7;0,815868378;0,657929613;1758290872;dl;rpi3;;;;;
;rolling element failure;rolling element failure;26,10993385;1,5;0,818157196;0,657979976;1758290873;dl;rpi3;;;;;
;suspect;normal;23,7390995;2,1;0,818157196;0,657883115;1758290874;dl;rpi3;;;;;
;normal;normal;25,82287788;1,9;0,818157196;0,657933471;1758290875;dl;rpi3;;;;;
;normal;normal;29,75273132;2,5;0,818395615;0,657983812;1758290876;dl;rpi3;;;;;
;suspect;suspect;31,11815453;2,2;0,818443298;0,658034138;1758290877;dl;rpi3;;;;;
;suspect;suspect;24,03306961;1,6;0,819921494;0,658084449;1758290878;dl;rpi3;;;;;
;normal;early;25,7768631;1,6;0,819826126;0,657987643;1758290879;dl;rpi3;;;;;
;normal;early;36,78703308;2,3;0,819826126;0,657890866;1758290880;dl;rpi3;;;;;
;normal;normal;47,81484604;2,8;0,819826126;0,657941176;1758290881;dl;rpi3;;;;;
;suspect;normal;23,39100838;2,1;0,819921494;0,657844435;1758290882;dl;rpi3;;;;;
;normal;normal;23,78869057;1,9;0,819969177;0,657894737;1758290883;dl;rpi3;;;;;
;normal;normal;27,18901634;2;0,819969177;0,657945024;1758290884;dl;rpi3;;;;;
;normal;normal;25,18796921;1,7;0,819969177;0,657995297;1758290885;dl;rpi3;;;;;
;suspect;normal;23,77796173;2;0,820922852;0,657898604;1758290886;dl;rpi3;;;;;
;normal;normal;24,10292625;1,6;0,820922852;0,657948869;1758290887;dl;rpi3;;;;;
;normal;normal;23,22173119;1,4;0,822401047;0,657999119;1758290888;dl;rpi3;;;;;
;suspect;suspect;22,74394035;1,4;0,822401047;0,658049354;1758290889;dl;rpi3;;;;;
;suspect;normal;28,84197235;2,7;0,823926926;0,65795271;1758290890;dl;rpi3;;;;;
;normal;normal;23,70476723;1,6;0,824165344;0,658002937;1758290891;dl;rpi3;;;;;
;normal;normal;25,49219131;2,1;0,825357437;0,658053149;1758290892;dl;rpi3;;;;;
;normal;normal;28,42998505;1,7;0,793361664;0,658103347;1758290893;dl;rpi3;;;;;
;suspect;suspect;32,44519234;2;0,783777237;0,65815353;1758290894;dl;rpi3;;;;;
;normal;normal;23,58794212;1,6;0,788736343;0,658203698;1758290895;dl;rpi3;;;;;
;normal;normal;24,84893799;1,7;0,795793533;0,658253852;1758290896;dl;rpi3;;;;;
;rolling element failure;rolling element failure;25,95901489;2,1;0,800180435;0,658303991;1758290897;dl;rpi3;;;;;
;suspect;normal;24,77002144;1,9;0,802659988;0,658207423;1758290899;dl;rpi3;;;;;
;normal;normal;25,14576912;1,7;0,802707672;0,658257554;1758290900;dl;rpi3;;;;;
;normal;normal;23,58412743;2;0,80909729;0,65830767;1758290901;dl;rpi3;;;;;
;rolling element failure;suspect;25,3367424;1,6;0,809717178;0,658211144;1758290902;dl;rpi3;;;;;
;suspect;suspect;24,74212646;2;0,811481476;0,658261252;1758290903;dl;rpi3;;;;;
;normal;normal;23,51212502;1,4;0,813484192;0,658311346;1758290904;dl;rpi3;;;;;
;normal;normal;42,64688492;1,8;0,815439224;0,658361425;1758290905;dl;rpi3;;;;;
;rolling element failure;rolling element failure;28,17797661;2,5;0,816488266;0,658411489;1758290906;dl;rpi3;;;;;
;suspect;normal;24,36614037;1,7;0,819015503;0,658315018;1758290907;dl;rpi3;;;;;
;normal;normal;31,89206123;2,8;0,81949234;0,658365075;1758290908;dl;rpi3;;;;;
;normal;normal;24,58119392;1,6;0,820350647;0,658415116;1758290909;dl;rpi3;;;;;
;normal;normal;31,33893013;2,9;0,820398331;0,658465144;1758290910;dl;rpi3;;;;;
;suspect;normal;30,87496758;1,8;0,820398331;0,658368722;1758290911;dl;rpi3;;;;;
;normal;normal;44,9821949;2,3;0,820446014;0,658418741;1758290912;dl;rpi3;;;;;
;normal;normal;23,79631996;1,9;0,820493698;0,658468745;1758290913;dl;rpi3;;;;;
;normal;normal;25,01988411;1,9;0,821018219;0,658518735;1758290914;dl;rpi3;;;;;
;suspect;suspect;24,66893196;1,5;0,822114944;0,658568711;1758290915;dl;rpi3;;;;;
;normal;early;28,20110321;1,6;0,822114944;0,658472344;1758290916;dl;rpi3;;;;;
;normal;early;27,53996849;1,8;0,822114944;0,658376006;1758290917;dl;rpi3;;;;;
;rolling element failure;normal;24,80792999;1,5;0,82449913;0,658279696;1758290918;dl;rpi3;;;;;
;suspect;suspect;25,61402321;1,8;0,82449913;0,658329677;1758290919;dl;rpi3;;;;;
;normal;normal;38,56492043;2,4;0,824689865;0,658379643;1758290920;dl;rpi3;;;;;
;normal;suspect;54,65102196;3,6;0,824689865;0,658283375;1758290921;dl;rpi3;;;;;
;rolling element failure;stage 2 failure;28,32484245;2,3;0,826215744;0,658187135;1758290922;dl;rpi3;;;;;
;suspect;normal;27,81891823;2,2;0,826406479;0,658090922;1758290923;dl;rpi3;;;;;
;normal;normal;26,22699738;1,7;0,826692581;0,658140894;1758290924;dl;rpi3;;;;;
;normal;normal;24,67083931;1,8;0,826787949;0,658190852;1758290925;dl;rpi3;;;;;
;rolling element failure;suspect;45,46093941;2,4;0,826931;0,658094681;1758290926;dl;rpi3;;;;;
;suspect;normal;24,8939991;1,7;0,826931;0,657998539;1758290927;dl;rpi3;;;;;
;normal;normal;24,85609055;1,9;0,826931;0,658048495;1758290928;dl;rpi3;;;;;
;normal;normal;26,43013;1,9;0,826978683;0,658098437;1758290929;dl;rpi3;;;;;
;normal;normal;21,52323723;2;0,826978683;0,658148364;1758290930;dl;rpi3;;;;;
;suspect;normal;19,56915855;1,7;0,827550888;0,65805227;1758290931;dl;rpi3;;;;;
;normal;normal;22,55177498;1,5;0,827646255;0,65810219;1758290932;dl;rpi3;;;;;
;normal;normal;29,38103676;1,6;0,829982758;0,658152095;1758290933;dl;rpi3;;;;;
;rolling element failure;suspect;21,15321159;1,5;0,829982758;0,658056042;1758290934;dl;rpi3;;;;;
;suspect;suspect;31,65125847;3;0,830078125;0,658105939;1758290935;dl;rpi3;;;;;
;normal;suspect;24,77574348;1,6;0,831031799;0,658009921;1758290936;dl;rpi3;;;;;
;suspect;suspect;28,80573273;2,2;0,832557678;0,65805981;1758290937;dl;rpi3;;;;;
;stage 2 failure;stage 2 failure;25,38275719;1,6;0,833940506;0,658109685;1758290938;dl;rpi3;;;;;
;suspect;normal;27,80508995;1,6;0,827646255;0,658013709;1758290939;dl;rpi3;;;;;
;normal;normal;25,77590942;1,9;0,81911087;0,658063575;1758290940;dl;rpi3;;;;;
;normal;normal;25,05135536;1,7;0,8207798;0,658113428;1758290942;dl;rpi3;;;;;
;rolling element failure;suspect;24,0008831;1,6;0,822401047;0,658017493;1758290943;dl;rpi3;;;;;
;suspect;suspect;24,40786362;2,1;0,824642181;0,658067337;1758290944;dl;rpi3;;;;;
;normal;early;43,24698448;3,1;0,8248806;0,657971437;1758290945;dl;rpi3;;;;;
;normal;early;27,44698524;1,7;0,825166702;0,657875565;1758290946;dl;rpi3;;;;;
;stage 2 failure;normal;35,62307358;1,9;0,82526207;0,65777972;1758290947;dl;rpi3;;;;;
;suspect;suspect;19,48809624;1,4;0,82526207;0,65782957;1758290948;dl;rpi3;;;;;
;normal;normal;24,75523949;1,5;0,82526207;0,657879406;1758290949;dl;rpi3;;;;;
;normal;normal;24,72281456;1,5;0,825452805;0,657929227;1758290950;dl;rpi3;;;;;
;rolling element failure;rolling element failure;24,34015274;2,1;0,827121735;0,657979033;1758290951;dl;rpi3;;;;;
;suspect;normal;24,69086647;1,5;0,827550888;0,657883244;1758290952;dl;rpi3;;;;;
;normal;normal;27,43887901;2,1;0,829601288;0,657933042;1758290953;dl;rpi3;;;;;
;normal;normal;26,0181427;1,7;0,783443451;0,657982826;1758290954;dl;rpi3;;;;;
;normal;normal;23,70810509;1,5;0,778341293;0,658032596;1758290955;dl;rpi3;;;;;
;suspect;suspect;22,10903168;1,9;0,782251358;0,658082351;1758290956;dl;rpi3;;;;;
;normal;normal;32,77111053;2,2;0,78291893;0,658132092;1758290957;dl;rpi3;;;;;
;normal;normal;23,83327484;1,5;0,784397125;0,658181818;1758290958;dl;rpi3;;;;;
;rolling element failure;rolling element failure;25,26688576;1,6;0,785970688;0,65823153;1758290959;dl;rpi3;;;;;
;suspect;suspect;24,07383919;2;0,785970688;0,658281227;1758290960;dl;rpi3;;;;;
;normal;normal;21,33011818;1,8;0,786066055;0,65833091;1758290961;dl;rpi3;;;;;
;suspect;suspect;24,74427223;1,6;0,79035759;0,658380579;1758290962;dl;rpi3;;;;;
;stage 2 failure;stage 2 failure;26,99279785;1,5;0,79407692;0,658430233;1758290963;dl;rpi3;;;;;
;suspect;suspect;23,26703072;2;0,801372528;0,658479872;1758290964;dl;rpi3;;;;;
;normal;early;26,05104446;1,5;0,801420212;0,658384191;1758290965;dl;rpi3;;;;;
;normal;early;30,28297424;2,2;0,80280304;0,658288537;1758290966;dl;rpi3;;;;;
;rolling element failure;normal;28,93185616;2,1;0,803899765;0,658192911;1758290967;dl;rpi3;;;;;
;suspect;normal;23,90098572;1,6;0,802087784;0,658097313;1758290968;dl;rpi3;;;;;
;normal;normal;26,82423592;1,8;0,80871582;0,658146965;1758290969;dl;rpi3;;;;;
;normal;normal;29,9372673;2;0,801944733;0,658196602;1758290970;dl;rpi3;;;;;
;rolling element failure;normal;23,49209785;1,7;0,802993774;0,658101045;1758290971;dl;rpi3;;;;;
;suspect;normal;26,20792389;1,9;0,804281235;0,658005516;1758290972;dl;rpi3;;;;;
;normal;normal;23,80871773;1,7;0,806713104;0,658055152;1758290973;dl;rpi3;;;;;
;normal;normal;22,60899544;1,9;0,806713104;0,658104774;1758290974;dl;rpi3;;;;;
;normal;normal;24,17707443;1,9;0,809764862;0,658154382;1758290975;dl;rpi3;;;;;
;early;suspect;41,86606407;2,5;0,809764862;0,6580589;1758290976;dl;rpi3;;;;;
;early;early;28,34391594;1,8;0,809764862;0,6581085;1758290977;dl;rpi3;;;;;
;early;early;25,14410019;1,5;0,809764862;0,658158086;1758290978;dl;rpi3;;;;;
;early;early;73,10891151;1,5;0,811290741;0,658207657;1758290979;dl;rpi3;;;;;
;suspect;suspect;29,48832512;2,2;0,813388824;0,658257213;1758290980;dl;rpi3;;;;;
;normal;suspect;23,89907837;1,6;0,814962387;0,658161786;1758290981;dl;rpi3;;;;;
;normal;suspect;30,62605858;2,2;0,815439224;0,658066386;1758290982;dl;rpi3;;;;;
;rolling element failure;stage 2 failure;24,70111847;1,7;0,815343857;0,657971014;1758290983;dl;rpi3;;;;;
;suspect;suspect;25,77090263;2,2;0,816202164;0,658020577;1758290984;dl;rpi3;;;;;
